parents_id;partners_id;groom;father;bride;mother;distance;length partners;length parents;years_between
34548;27443;164658;207289;164661;207290;0;36;36;34
34676;7541;45246;208057;45249;208058;0;51;51;29
34676;12540;75240;208060;75243;208061;0;39;39;25
34773;48051;288306;208639;288309;208640;0;45;45;32
34860;75593;453558;209161;453561;209162;0;37;37;28
36695;29866;179196;220174;179199;220175;0;34;34;30
38047;24131;144786;228283;144789;228284;0;32;32;34
38047;100747;604482;228286;604485;228287;0;52;52;23
50095;50919;305514;300574;305517;300575;0;36;36;36
53101;98794;592764;318610;592767;318611;2;48;47;32
65910;7360;44160;395461;44163;395462;0;36;36;36
74175;5724;34344;445051;34347;445052;1;41;42;37
88449;63098;378588;530695;378591;530696;0;38;38;29
88449;88693;532158;530698;532161;530699;0;37;37;24
5568;24876;149256;33409;149259;33410;0;36;36;37
5568;74024;444144;33412;444147;33413;0;32;32;36
31047;73129;438774;186286;438777;186287;0;31;31;30
31047;30581;183486;186283;183489;186284;0;36;36;27
37510;73129;438774;225064;438777;225065;0;31;31;30
37510;76315;457890;225061;457893;225062;0;26;26;28
14162;53945;323670;84973;323673;84974;0;55;55;39
14162;21795;130770;84976;130773;84977;0;33;33;27
33279;85197;511182;199675;511185;199676;0;55;55;31
76586;6540;39240;459517;39243;459518;0;51;51;36
82507;43321;259926;495043;259929;495044;0;51;51;37
10441;9018;54108;62647;54111;62648;0;38;38;30
2391;95476;572856;14350;572859;14351;0;38;38;28
2391;7666;45996;14347;45999;14348;0;29;29;26
19785;73659;441954;118714;441957;118715;0;30;30;26
28323;9339;56034;169939;56037;169940;0;29;29;30
33417;31847;191082;200503;191085;200504;0;33;33;32
33417;56832;340992;200506;340995;200507;0;28;28;24
53035;73467;440802;318214;440805;318215;0;48;48;31
64896;84961;509766;389380;509769;389381;0;31;31;23
93471;7079;42474;560830;42477;560831;0;45;45;37
93471;98418;590508;560830;590511;560831;0;45;45;37
93471;49442;296652;560827;296655;560828;0;42;42;26
99851;69686;418116;599107;418119;599108;0;54;54;35
4850;97257;583542;29104;583545;29105;0;36;36;28
10516;84399;506394;63100;506397;63101;0;35;35;37
15978;2582;15492;95872;15495;95873;0;29;29;32
15978;97846;587076;95869;587079;95870;0;32;32;23
52376;40729;244374;314257;244377;314258;0;26;26;32
52450;55634;333804;314704;333807;314705;0;35;35;30
52450;17975;107850;314701;107853;314702;0;42;42;28
58806;30026;180156;352840;180159;352841;0;31;31;34
75588;97162;582972;453529;582975;453530;0;34;34;26
75588;73749;442494;453532;442497;453533;0;38;38;24
82490;57062;342372;494944;342375;494945;0;33;33;30
85939;38851;233106;515638;233109;515639;0;30;30;33
89425;5236;31416;536551;31419;536552;0;51;51;35
89425;32457;194742;536554;194745;536555;0;29;29;29
27101;92082;552492;162610;552495;162611;0;31;31;30
34706;29646;177876;208240;177879;208241;0;41;41;31
34706;74699;448194;208237;448197;208238;3;58;57;24
42625;97937;587622;255754;587625;255755;0;33;33;31
42625;13477;80862;255751;80865;255752;0;40;40;26
62166;27422;164532;373000;164535;373001;0;55;55;36
89072;69740;418440;534433;418443;534434;0;32;32;33
89072;31457;188742;534436;188745;534437;0;40;40;26
89971;13106;78636;539830;78639;539831;0;40;40;34
96943;81137;486822;581659;486825;581660;0;31;31;28
19972;99442;596652;119836;596655;119837;0;36;36;38
39642;48166;288996;237856;288999;237857;3;44;44;35
65767;14721;88326;394606;88329;394607;0;43;43;22
79516;33739;202434;477100;202437;477101;0;39;39;32
79516;45484;272904;477097;272907;477098;0;32;32;22
93985;52650;315900;563914;315903;563915;2;40;40;40
93985;94415;566490;563911;566493;563912;3;29;28;31
98682;25681;154086;592096;154089;592097;0;40;40;32
15398;20011;120066;92392;120069;92393;1;47;47;30
62318;98071;588426;373912;588429;373913;0;37;37;29
62318;81933;491598;373909;491601;373910;0;31;31;26
24896;88359;530154;149380;530157;149381;0;51;51;38
62757;50157;300942;376543;300945;376544;0;38;38;36
62757;56976;341856;376546;341859;376547;0;42;42;34
8771;30609;183654;52630;183657;52631;1;34;35;31
8771;19040;114240;52627;114243;52628;0;35;35;27
22312;85645;513870;133876;513873;133877;1;31;32;25
23586;56172;337032;141520;337035;141521;0;29;29;33
23586;61846;371076;141517;371079;141518;0;44;44;33
64343;58290;349740;386059;349743;386060;0;36;36;26
64343;65183;391098;386062;391101;386063;0;36;36;24
71873;25311;151866;431242;151869;431243;0;31;31;36
71873;61820;370920;431239;370923;431240;0;48;48;36
72711;3969;23814;436270;23817;436271;0;31;31;34
72711;18354;110124;436267;110127;436268;0;53;53;31
83486;14411;86466;500917;86469;500918;0;42;42;31
99797;92999;557994;598786;557997;598787;0;41;41;39
85490;88023;528138;512944;528141;512945;0;27;27;33
46014;21779;130674;276088;130677;276089;0;37;37;31
13148;37982;227892;78892;227895;78893;0;53;53;34
21727;55607;333642;130366;333645;130367;0;34;34;40
21727;72122;432732;130363;432735;130364;0;60;60;39
50214;99902;599412;301285;599415;301286;0;49;49;39
50214;43230;259380;301288;259383;301289;0;30;30;32
8657;68444;410664;51946;410667;51947;0;36;36;29
19305;55353;332118;115834;332121;115835;2;42;44;31
19305;16956;101736;115831;101739;115832;0;34;34;29
41300;36067;216402;247801;216405;247802;0;37;37;39
3875;23764;142584;23254;142587;23255;0;41;41;28
27147;59674;358044;162883;358047;162884;0;51;51;36
28506;77586;465516;171040;465519;171041;0;30;30;39
28506;59454;356724;171037;356727;171038;0;39;39;33
81536;26057;156342;489217;156345;489218;0;28;28;37
81536;72272;433632;489220;433635;489221;0;21;21;36
91945;76018;456108;551674;456111;551675;0;62;62;26
6259;46422;278532;37558;278535;37559;0;41;41;27
5571;11590;69540;33427;69543;33428;0;43;43;24
5938;15912;95472;35632;95475;35633;0;36;36;37
5938;23785;142710;35629;142713;35630;0;41;41;28
8111;90041;540246;48670;540249;48671;0;46;46;35
17338;69139;414834;104029;414837;104030;0;32;32;33
17338;61127;366762;104032;366765;104033;0;42;42;27
58168;73932;443592;349009;443595;349010;0;42;42;32
75722;14127;84762;454336;84765;454337;0;43;43;25
90688;98600;591600;544129;591603;544130;1;37;38;37
90688;22972;137832;544132;137835;544133;0;43;43;33
21787;68883;413298;130723;413301;130724;0;44;44;36
21787;34421;206526;130726;206529;130727;0;41;41;32
24082;20013;120078;144493;120081;144494;1;37;37;38
24082;48578;291468;144496;291471;144497;0;37;37;26
25319;97026;582156;151918;582159;151919;1;35;35;30
28640;51580;309480;171841;309483;171842;1;37;37;37
36504;45551;273306;219025;273309;219026;1;32;32;37
36504;49383;296298;219028;296301;219029;0;27;27;32
47763;48198;289188;286582;289191;286583;0;23;23;30
74323;46205;277230;445942;277233;445943;0;32;32;27
81081;59607;357642;486487;357645;486488;1;43;42;24
96589;20318;121908;579538;121911;579539;0;41;41;30
500;97611;585666;3004;585669;3005;0;54;54;33
7196;9378;56268;43180;56271;43181;0;46;46;39
8627;62249;373494;51763;373497;51764;0;46;46;38
34667;97996;587976;208003;587979;208004;1;38;37;34
34667;53616;321696;208006;321699;208007;0;37;37;27
35415;1542;9252;212491;9255;212492;0;30;30;27
35415;15289;91734;212494;91737;212495;0;36;36;23
77800;10573;63438;466804;63441;466805;0;38;38;29
87714;23240;139440;526288;139443;526289;0;40;40;36
35354;92044;552264;212125;552267;212126;0;36;36;37
35354;93225;559350;212128;559353;212129;0;28;28;25
79515;92510;555060;477094;555063;477095;0;37;37;34
80126;91145;546870;480760;546873;480761;1;49;49;32
2105;40993;245958;12634;245961;12635;0;53;53;30
20594;9473;56838;123568;56841;123569;0;29;29;29
23905;74623;447738;143434;447741;143435;0;29;29;28
23905;46309;277854;143431;277857;143432;1;53;53;22
24492;43852;263112;146956;263115;146957;0;32;32;34
24492;85570;513420;146953;513423;146954;0;33;33;28
2190;89834;539004;13141;539007;13142;0;30;30;38
2190;22177;133062;13144;133065;13145;0;32;32;27
28304;18754;112524;169825;112527;169826;0;41;41;31
63043;97264;583584;378259;583587;378260;0;42;42;25
86040;1434;8604;516244;8607;516245;3;26;26;28
81192;87360;524160;487156;524163;487157;0;52;52;28
2523;63588;381528;15139;381531;15140;0;34;34;34
2523;85993;515958;15142;515961;15143;0;41;41;32
14580;40222;241332;87484;241335;87485;0;53;53;23
67290;80637;483822;403744;483825;403745;1;54;54;29
82228;78519;471114;493369;471117;493370;0;60;60;24
82228;8272;49632;493372;49635;493373;0;43;43;21
92199;86976;521856;553195;521859;553196;0;25;25;33
92199;84153;504918;553198;504921;553199;0;41;41;27
598;89334;536004;3589;536007;3590;0;30;30;33
598;73429;440574;3592;440577;3593;0;54;54;24
23580;45056;270336;141484;270339;141485;0;29;29;40
73986;5610;33660;443920;33663;443921;1;49;49;22
77498;38277;229662;464992;229665;464993;0;29;29;37
77498;58861;353166;464989;353169;464990;0;42;42;34
89434;92565;555390;536608;555393;536609;0;27;27;22
13198;79712;478272;79192;478275;79193;1;48;48;38
13198;43513;261078;79189;261081;79190;0;52;52;29
70453;59000;354000;422722;354003;422723;0;47;47;30
85558;42565;255390;513352;255393;513353;0;45;45;29
1181;24339;146034;7090;146037;7091;0;28;28;30
2580;66398;398388;15481;398391;15482;0;43;43;31
2580;28068;168408;15484;168411;15485;0;43;43;29
6077;38769;232614;36466;232617;36467;0;57;57;26
6077;73097;438582;36463;438585;36464;0;34;34;25
13374;23470;140820;80245;140823;80246;1;41;41;36
13374;29961;179766;80248;179769;80249;0;31;31;34
44201;65590;393540;265210;393543;265211;0;38;38;27
59699;70726;424356;358198;424359;358199;0;30;30;36
59699;24726;148356;358195;148359;358196;0;29;29;33
65676;77284;463704;394057;463707;394058;3;27;30;35
76134;41961;251766;456805;251769;456806;0;29;29;36
76134;52324;313944;456808;313947;456809;0;54;54;28
98002;95393;572358;588013;572361;588014;0;33;33;37
98002;55934;335604;588016;335607;588017;0;36;36;21
12196;483;2898;73180;2901;73181;0;32;32;29
12943;92510;555060;77659;555063;77660;0;37;37;34
15707;24945;149670;94243;149673;94244;0;25;25;38
17545;22949;137694;105274;137697;105275;0;57;57;26
23054;69467;416802;138328;416805;138329;1;44;43;36
34248;88985;533910;205489;533913;205490;0;30;30;32
56416;43796;262776;338500;262779;338501;0;42;42;22
65830;50422;302532;394984;302535;394985;0;32;32;32
15967;100224;601344;95806;601347;95807;0;55;55;35
40850;54872;329232;245101;329235;245102;1;45;45;25
40850;94589;567534;245104;567537;245105;0;30;30;23
5224;81736;490416;31348;490419;31349;0;49;49;32
6901;98175;589050;41410;589053;41411;2;32;32;37
12857;3147;18882;77146;18885;77147;0;41;41;29
20990;45905;275430;125944;275433;125945;0;34;34;38
20990;18094;108564;125941;108567;125942;0;31;31;23
29973;20969;125814;179842;125817;179843;0;53;53;34
29973;85848;515088;179839;515091;179840;0;42;42;31
36141;15643;93858;216850;93861;216851;0;29;29;34
46127;19078;114468;276766;114471;276767;0;39;39;39
70946;40157;240942;425677;240945;425678;0;30;30;35
70946;41975;251850;425680;251853;425681;0;57;57;31
75982;10704;64224;455893;64227;455894;0;29;29;25
75982;70430;422580;455896;422583;455897;2;42;44;25
84414;99551;597306;506488;597309;506489;0;31;31;38
90757;25573;153438;544543;153441;544544;0;30;30;30
97100;55353;332118;582604;332121;582605;0;42;42;31
3106;2493;14958;18640;14961;18641;0;38;38;32
50079;36852;221112;300478;221115;300479;0;38;38;30
67560;43459;260754;405364;260757;405365;0;35;35;29
71778;74024;444144;430669;444147;430670;0;32;32;36
33340;7799;46794;200044;46797;200045;2;27;29;36
33340;55672;334032;200041;334035;200042;0;37;37;23
72466;11285;67710;434797;67713;434798;0;43;43;27
22273;62980;377880;133639;377883;133640;0;49;49;35
74876;43318;259908;449260;259911;449261;0;44;44;34
74876;75361;452166;449257;452169;449258;0;37;37;33
76473;62897;377382;458839;377385;458840;0;47;47;30
77195;56419;338514;463174;338517;463175;0;68;68;31
77195;85197;511182;463171;511185;463172;3;55;55;31
18840;19228;115368;113041;115371;113042;2;34;34;34
37592;89691;538146;225553;538149;225554;0;38;38;40
41076;94530;567180;246460;567183;246461;0;58;58;33
52776;9820;58920;316657;58923;316658;0;34;34;37
52776;7125;42750;316660;42753;316661;0;37;37;25
88509;77284;463704;531055;463707;531056;0;27;27;35
94103;4922;29532;564622;29535;564623;0;58;58;32
96189;60711;364266;577138;364269;577139;0;41;41;28
97348;19760;118560;584089;118563;584090;2;33;31;29
35348;97853;587118;212092;587121;212093;0;22;22;32
61231;32953;197718;367390;197721;367391;0;49;49;26
61231;78852;473112;367390;473115;367391;0;49;49;26
83080;71384;428304;498484;428307;498485;0;38;38;31
1208;88321;529926;7252;529929;7253;1;38;38;36
1208;17389;104334;7249;104337;7250;0;28;28;20
6527;69057;414342;39163;414345;39164;0;46;46;33
6527;4423;26538;39166;26541;39167;0;30;30;33
8102;3783;22698;48616;22701;48617;0;65;65;33
12393;23425;140550;74359;140553;74360;0;39;39;35
12393;41869;251214;74362;251217;74363;0;51;51;29
14222;26823;160938;85336;160941;85337;0;46;46;32
14222;45938;275628;85333;275631;85334;0;46;46;25
28675;40800;244800;172051;244803;172052;0;35;35;40
28675;21529;129174;172054;129177;172055;0;36;36;28
42615;76708;460248;255691;460251;255692;0;46;46;25
47333;52227;313362;284002;313365;284003;0;39;39;28
47333;44595;267570;283999;267573;284000;0;33;33;28
47596;9105;54630;285577;54633;285578;0;54;54;38
55221;81624;489744;331330;489747;331331;0;39;39;33
55221;49923;299538;331327;299541;331328;0;50;50;32
58011;15954;95724;348070;95727;348071;0;38;38;25
65552;25558;153348;393313;153351;393314;0;35;35;33
65552;26036;156216;393316;156219;393317;0;34;34;21
88152;40870;245220;528916;245223;528917;0;54;54;26
89843;56076;336456;539062;336459;539063;0;43;43;26
97723;68231;409386;586339;409389;586340;0;31;31;32
97723;13682;82092;586342;82095;586343;0;35;35;24
98461;80384;482304;590767;482307;590768;0;33;33;37
98461;42915;257490;590770;257493;590771;0;52;52;29
19634;89016;534096;117808;534099;117809;0;30;30;31
48361;58192;349152;290167;349155;290168;0;52;52;36
56482;44382;266292;338893;266295;338894;0;32;32;26
74960;60789;364734;449761;364737;449762;0;33;33;36
74960;12212;73272;449764;73275;449765;0;37;37;30
85888;48265;289590;515332;289593;515333;0;32;32;39
85888;97150;582900;515329;582903;515330;0;33;33;31
16061;7716;46296;96367;46299;96368;0;40;40;37
16061;60659;363954;96370;363957;96371;0;46;46;29
22363;92321;553926;134179;553929;134180;0;51;51;33
22363;12268;73608;134182;73611;134183;0;39;39;27
25143;7354;44124;150859;44127;150860;0;47;47;36
25143;23796;142776;150862;142779;150863;0;33;33;25
35455;35499;212994;212734;212997;212735;0;36;36;35
35455;52763;316578;212731;316581;212732;0;37;37;27
40985;40317;241902;245911;241905;245912;0;51;51;22
40985;76258;457548;245914;457551;245915;0;32;32;22
47184;5850;35100;283108;35103;283109;0;30;30;27
47184;89573;537438;283105;537441;283106;0;30;30;21
51819;65233;391398;310918;391401;310919;0;29;29;36
77751;48381;290286;466510;290289;466511;0;34;34;24
90938;97536;585216;545632;585219;545633;0;51;51;21
96803;5796;34776;580822;34779;580823;3;63;63;32
96803;93829;562974;580819;562977;580820;0;32;32;29
4758;3482;20892;28549;20895;28550;0;47;47;29
40634;63710;382260;243805;382263;243806;0;32;32;36
40634;41766;250596;243808;250599;243809;0;28;28;26
43949;41509;249054;263695;249057;263696;1;43;43;31
43949;1434;8604;263698;8607;263699;0;26;26;28
54129;41941;251646;324778;251649;324779;0;39;39;30
63538;36809;220854;381232;220857;381233;0;31;31;36
86705;23044;138264;520231;138267;520232;0;29;29;39
94125;58543;351258;564751;351261;564752;0;33;33;38
16394;20318;121908;98365;121911;98366;0;41;41;30
28669;69234;415404;172018;415407;172019;0;45;45;31
23810;26717;160302;142864;160305;142865;0;35;35;40
23810;14608;87648;142861;87651;142862;0;43;43;25
36750;43502;261012;220504;261015;220505;0;54;54;27
68204;54265;325590;409225;325593;409226;0;49;49;26
17342;11390;68340;104056;68343;104057;0;34;34;32
27903;9783;58698;167419;58701;167420;1;62;62;26
52904;33632;201792;317425;201795;317426;0;31;31;34
52904;58735;352410;317428;352413;317429;0;31;31;33
70811;54034;324204;424870;324207;424871;0;40;40;31
70811;15892;95352;424867;95355;424868;0;27;27;30
90277;75708;454248;541663;454251;541664;0;36;36;36
11449;11608;69648;68698;69651;68699;0;40;40;32
44185;1489;8934;265111;8937;265112;0;35;35;30
44185;96876;581256;265114;581259;265115;0;42;42;29
50354;33263;199578;302125;199581;302126;0;45;45;36
80063;45159;270954;480379;270957;480380;0;40;40;27
97847;95708;574248;587083;574251;587084;0;34;34;29
2697;91824;550944;16186;550947;16187;0;39;39;28
2697;97846;587076;16183;587079;16184;1;32;32;23
4785;33184;199104;28714;199107;28715;0;39;39;39
4785;3271;19626;28711;19629;28712;0;41;41;31
23792;65249;391494;142756;391497;142757;0;29;29;28
42336;10634;63804;254017;63807;254018;0;40;40;34
42336;42406;254436;254020;254439;254021;0;29;29;24
56055;61911;371466;336334;371469;336335;0;38;38;33
56055;20486;122916;336331;122919;336332;0;41;41;30
56703;32577;195462;340219;195465;340220;0;37;37;37
56703;92785;556710;340222;556713;340223;0;33;33;32
70291;86548;519288;421750;519291;421751;0;39;39;27
81567;21239;127434;489406;127437;489407;0;37;37;37
81567;48301;289806;489403;289809;489404;0;31;31;26
25762;44386;266316;154576;266319;154577;0;40;40;35
25762;33056;198336;154573;198339;154574;0;32;32;33
32349;29852;179112;194098;179115;194099;0;35;35;36
32349;19341;116046;194095;116049;194096;0;28;28;35
53331;73313;439878;319987;439881;319988;0;41;41;25
54653;61759;370554;327922;370557;327923;0;41;41;27
63498;44730;268380;380992;268383;380993;0;37;37;26
67958;20124;120744;407752;120747;407753;1;41;40;40
67958;43506;261036;407752;261039;407753;2;41;40;40
67958;65851;395106;407749;395109;407750;0;38;38;28
81975;90478;542868;491851;542871;491852;0;30;30;33
81975;55128;330768;491854;330771;491855;0;26;26;28
82124;96540;579240;492748;579243;492749;0;34;34;36
82124;61455;368730;492745;368733;492746;0;32;32;30
47097;89867;539202;282586;539205;282587;0;32;32;25
54439;58617;351702;326635;351705;326636;0;37;37;28
54439;53598;321588;326638;321591;326639;0;41;41;22
54808;90499;542994;328852;542997;328853;0;49;49;33
3824;43789;262734;22945;262737;22946;0;32;32;38
3824;58292;349752;22948;349755;22949;0;49;49;23
30067;30486;182916;180403;182919;180404;0;42;42;35
30067;60607;363642;180406;363645;180407;0;43;43;27
42536;95675;574050;255220;574053;255221;0;32;32;30
42536;70352;422112;255217;422115;255218;0;41;41;22
48958;81733;490398;293752;490401;293753;0;49;49;30
48958;79;474;293749;477;293750;0;33;33;30
57594;74227;445362;345565;445365;345566;0;47;47;23
58264;30076;180456;349588;180459;349589;0;31;31;30
74073;12879;77274;444439;77277;444440;1;39;39;37
21611;32267;193602;129670;193605;129671;0;43;43;37
85021;24467;146802;510130;146805;510131;0;42;42;28
85021;44706;268236;510127;268239;510128;1;28;28;25
10066;43866;263196;60400;263199;60401;0;31;31;27
10066;97400;584400;60397;584403;60398;0;42;42;26
67397;18541;111246;404383;111249;404384;0;38;38;36
67397;41574;249444;404386;249447;404387;0;37;37;28
86629;26993;161958;519775;161961;519776;0;31;31;28
1583;84611;507666;9499;507669;9500;0;48;48;38
1583;13100;78600;9502;78603;9503;0;39;39;32
2141;49878;299268;12850;299271;12851;1;45;44;31
2141;1335;8010;12847;8013;12848;0;36;36;25
33525;45938;275628;201154;275631;201155;0;46;46;25
44297;41215;247290;265786;247293;265787;0;31;31;39
62815;35151;210906;376891;210909;376892;0;32;32;27
62815;5624;33744;376894;33747;376895;0;31;31;24
76477;29262;175572;458866;175575;458867;0;61;61;35
76477;79217;475302;458863;475305;458864;1;40;41;23
77108;64568;387408;462649;387411;462650;0;26;26;24
2595;98312;589872;15574;589875;15575;0;32;32;30
4299;5506;33036;25795;33039;25796;0;36;36;31
9542;45207;271242;57256;271245;57257;0;36;36;32
13221;72690;436140;79327;436143;79328;0;47;47;31
13358;21343;128058;80152;128061;80153;0;29;29;31
16736;44780;268680;100420;268683;100421;0;36;36;36
16736;37321;223926;100417;223929;100418;0;34;34;32
38787;85049;510294;232723;510297;232724;0;32;32;37
41376;10707;64242;248260;64245;248261;0;37;37;37
41376;68780;412680;248257;412683;248258;0;57;57;25
85310;26723;160338;511861;160341;511862;0;40;40;34
88377;77554;465324;530263;465327;530264;0;35;35;34
88377;412;2472;530266;2475;530267;0;30;30;30
94927;3760;22560;569563;22563;569564;0;33;33;37
94927;26479;158874;569563;158877;569564;3;35;33;23
94927;79637;477822;569566;477825;569567;0;36;36;22
65951;6431;38586;395710;38589;395711;0;40;40;38
65951;23995;143970;395707;143973;395708;0;34;34;29
91539;80047;480282;549235;480285;549236;0;30;30;39
22306;57318;343908;133840;343911;133841;0;63;63;32
22306;34903;209418;133837;209421;133838;0;50;50;27
6516;93261;559566;39100;559569;39101;0;54;54;32
13735;40635;243810;82411;243813;82412;0;26;26;38
7598;19588;117528;45592;117531;45593;0;43;43;38
7598;89900;539400;45589;539403;45590;0;45;45;23
39301;19635;117810;235810;117813;235811;0;36;36;32
60237;100476;602856;361423;602859;361424;0;27;27;39
60237;31957;191742;361426;191745;361427;0;51;51;24
66127;11292;67752;396763;67755;396764;0;25;25;22
74177;94654;567924;445063;567927;445064;0;39;39;26
81010;31655;189930;486061;189933;486062;0;41;41;28
94554;94465;566790;567328;566793;567329;0;22;22;26
94554;71779;430674;567325;430677;567326;0;49;49;20
3991;1359;8154;23950;8157;23951;0;39;39;38
17160;33941;203646;102961;203649;102962;0;54;54;25
48953;62687;376122;293722;376125;293723;0;31;31;34
63401;48472;290832;380410;290835;380411;0;40;40;26
68617;48075;288450;411706;288453;411707;0;51;51;30
70510;2811;16866;423064;16869;423065;0;41;41;27
80292;12728;76368;481756;76371;481757;0;39;39;28
80292;38112;228672;481753;228675;481754;0;40;40;27
80641;66957;401742;483850;401745;483851;0;38;38;28
80641;9649;57894;483847;57897;483848;0;25;25;23
91896;66740;400440;551380;400443;551381;0;33;33;25
5467;6282;37692;32803;37695;32804;0;32;32;28
81159;51529;309174;486955;309177;486956;0;51;51;37
49286;87119;522714;295717;522717;295718;1;34;35;27
84363;18736;112416;506179;112419;506180;2;73;71;31
49647;53738;322428;297886;322431;297887;1;47;46;31
64157;60475;362850;384946;362853;384947;0;32;32;39
64157;92436;554616;384943;554619;384944;0;41;41;34
75836;96940;581640;455017;581643;455018;0;41;41;39
93626;86548;519288;561757;519291;561758;1;39;39;27
4109;65590;393540;24658;393543;24659;0;38;38;27
7628;19227;115362;45772;115365;45773;1;38;38;29
65237;74892;449352;391423;449355;391424;1;42;43;40
71046;88206;529236;426280;529239;426281;0;42;42;24
73374;17269;103614;440245;103617;440246;3;44;44;32
73374;5997;35982;440248;35985;440249;0;38;38;32
97423;82469;494814;584542;494817;584543;0;41;41;31
1215;90134;540804;7294;540807;7295;0;40;40;28
22875;48496;290976;137254;290979;137255;0;38;38;29
22875;54265;325590;137251;325593;137252;0;49;49;26
38443;16090;96540;230662;96543;230663;0;37;37;25
38443;69860;419160;230659;419163;230660;0;32;32;24
1392;27370;164220;8356;164223;8357;0;47;47;24
2904;7541;45246;17425;45249;17426;0;51;51;29
2904;11632;69792;17428;69795;17429;0;43;43;25
22407;84986;509916;134446;509919;134447;0;49;49;30
29467;72540;435240;176803;435243;176804;0;37;37;30
29467;21465;128790;176806;128793;176807;0;49;49;28
50228;4820;28920;301372;28923;301373;0;61;61;33
53670;6589;39534;322024;39537;322025;0;29;29;24
53670;30425;182550;322021;182553;322022;0;55;55;19
59078;8029;48174;354472;48177;354473;0;33;33;31
76130;97633;585798;456781;585801;456782;0;44;44;28
76130;51856;311136;456784;311139;456785;0;36;36;22
83853;29098;174588;503119;174591;503120;0;40;40;30
83853;13477;80862;503122;80865;503123;0;40;40;26
88890;41289;247734;533341;247737;533342;0;49;49;31
88890;9496;56976;533344;56979;533345;0;36;36;27
37214;72249;433494;223288;433497;223289;0;38;38;31
39796;23543;141258;238777;141261;238778;0;34;34;29
48264;3130;18780;289585;18783;289586;0;59;59;21
50812;98066;588396;304876;588399;304877;0;35;35;30
57319;95830;574980;343918;574983;343919;0;30;30;23
57319;81615;489690;343918;489693;343919;0;30;30;16
77502;3470;20820;465016;20823;465017;0;40;40;26
84282;33057;198342;505693;198345;505694;0;42;42;33
95061;31177;187062;570367;187065;570368;0;23;23;25
95061;25751;154506;570370;154509;570371;0;34;34;23
40879;70878;425268;245275;425271;245276;0;50;50;34
60987;36090;216540;365926;216543;365927;0;29;29;35
5533;50742;304452;33199;304455;33200;0;51;51;35
17976;24400;146400;107857;146403;107858;0;28;28;33
17976;63414;380484;107860;380487;107861;0;38;38;26
20058;51450;308700;120352;308703;120353;0;33;33;39
21197;15772;94632;127186;94635;127187;0;38;38;37
24204;24644;147864;145228;147867;145229;0;46;46;27
24204;6589;39534;145225;39537;145226;0;29;29;24
27636;31957;191742;165820;191745;165821;0;51;51;24
27636;38404;230424;165817;230427;165818;0;37;37;23
45642;35300;211800;273856;211803;273857;0;56;56;39
69830;44915;269490;418981;269493;418982;0;41;41;26
76980;82406;494436;461881;494439;461882;0;33;33;32
93233;19074;114444;559402;114447;559403;0;41;41;29
93233;100261;601566;559399;601569;559400;0;38;38;28
4186;92482;554892;25120;554895;25121;0;30;30;31
4186;50749;304494;25117;304497;25118;0;40;40;26
33909;87699;526194;203458;526197;203459;0;44;44;29
33999;13676;82056;203998;82059;203999;0;44;44;32
55765;16059;96354;334591;96357;334592;1;39;38;36
55765;20782;124692;334594;124695;334595;0;48;48;31
68018;90730;544380;408112;544383;408113;0;52;52;23
3720;99686;598116;22321;598119;22322;0;31;31;35
3720;83713;502278;22324;502281;22325;0;37;37;35
91294;62351;374106;547768;374109;547769;0;37;37;22
34022;51644;309864;204133;309867;204134;0;39;39;29
93507;1698;10188;561046;10191;561047;0;48;48;32
14777;96378;578268;88663;578271;88664;0;52;52;39
14777;61730;370380;88666;370383;88667;0;42;42;27
73488;77476;464856;440929;464859;440930;0;34;34;34
78303;65573;393438;469822;393441;469823;0;29;29;20
27289;50212;301272;163738;301275;163739;0;36;36;29
28200;13843;83058;169204;83061;169205;0;31;31;34
33550;26717;160302;201304;160305;201305;0;35;35;40
66372;4120;24720;398236;24723;398237;0;40;40;39
66372;45434;272604;398233;272607;398234;0;50;50;37
71526;54106;324636;429157;324639;429158;0;38;38;32
8776;17761;106566;52657;106569;52658;0;39;39;32
37194;86585;519510;223165;519513;223166;1;29;29;37
37194;41569;249414;223168;249417;223169;0;35;35;18
73666;99283;595698;441997;595701;441998;0;33;33;39
77283;7764;46584;463702;46587;463703;0;36;36;40
77283;46015;276090;463699;276093;463700;2;33;33;29
81079;98538;591228;486478;591231;486479;0;60;60;34
14095;82914;497484;84571;497487;84572;2;45;44;30
14095;81495;488970;84574;488973;84575;0;39;39;28
27427;39721;238326;164566;238329;164567;1;34;34;32
47384;11608;69648;284308;69651;284309;0;40;40;32
88869;17302;103812;533218;103815;533219;0;36;36;32
76820;7616;45696;460924;45699;460925;1;45;46;26
5342;72855;437130;32056;437133;32057;0;48;48;34
26491;32890;197340;158947;197343;158948;0;31;31;29
50743;91933;551598;304459;551601;304460;0;47;47;32
7420;99019;594114;44521;594117;44522;0;28;28;24
7420;68869;413214;44524;413217;44525;0;37;37;22
11356;68211;409266;68137;409269;68138;0;52;52;26
64840;43891;263346;389041;263349;389042;0;48;48;40
68164;66659;399954;408985;399957;408986;0;54;54;35
68164;5739;34434;408988;34437;408989;0;39;39;27
72747;55476;332856;436483;332859;436484;0;53;53;32
72747;36647;219882;436486;219885;436487;0;36;36;30
89176;96705;580230;535060;580233;535061;0;30;30;28
89176;73934;443604;535057;443607;535058;1;39;39;24
