id_certificate_parents,id_certificate_partners,family_line,levenshtein_total_bride,levenshtein_max_bride,levenshtein_total_groom,levenshtein_max_groom,matched_names_bride,number_names_mother,number_names_bride,matched_names_groom,number_names_father,number_names_groom,year_diff
96722,38414,21,0,0,0,0,1,1,1,1,1,1,31
96723,15188,22,2,0,1,0,1,1,1,1,1,1,51
96727,89553,21,0,0,0,0,1,1,1,1,1,1,34
96728,83948,21,1,1,0,0,1,1,1,1,1,1,32
96730,81310,21,0,0,0,0,2,2,2,1,1,1,28
96730,485,22,0,0,0,0,2,2,2,1,1,1,28
96731,1697,21,1,0,0,0,3,3,3,1,1,2,41
96731,15543,22,1,0,0,0,2,2,2,1,1,1,30
96732,73188,22,0,0,0,0,1,1,1,1,1,1,40
96733,41230,21,0,0,0,0,2,2,2,2,2,2,44
96733,25594,22,0,0,0,0,2,2,2,1,1,1,35
96734,73971,21,0,0,0,0,1,1,1,1,1,1,30
96734,80754,22,0,0,0,0,1,1,1,1,1,1,26
96736,65093,21,0,0,0,0,1,1,1,1,1,1,35
96736,84503,22,0,0,0,0,1,1,1,1,1,1,29
96737,26752,21,0,0,0,0,1,1,1,1,1,1,26
96738,91361,21,0,0,0,0,1,1,1,1,1,1,30
96740,52532,22,2,2,0,0,1,1,1,1,1,1,24
96744,37964,22,0,0,0,0,1,1,1,1,2,1,40
96745,53680,21,0,0,0,0,2,2,2,1,1,1,29
96745,46655,22,0,0,0,0,2,2,2,1,1,1,28
96746,73933,22,0,0,0,0,2,2,2,1,1,1,33
96747,53491,21,0,0,0,0,1,1,1,1,1,1,28
96747,66211,22,1,0,0,0,1,1,1,1,1,1,31
96748,156,22,0,0,0,0,3,3,3,1,1,1,23
96749,61547,22,0,0,0,0,1,1,1,1,1,1,32
96750,394,21,0,0,0,0,1,1,1,1,1,1,37
96750,72500,22,0,0,0,0,2,2,2,2,2,2,46
96752,11035,21,0,0,0,0,1,1,1,1,1,1,32
96752,45143,22,0,0,0,0,1,1,1,1,1,1,27
96753,70003,22,0,0,2,2,1,1,1,1,1,1,35
96754,9559,21,0,0,0,0,1,1,1,1,1,1,40
96756,5182,21,0,0,0,0,3,3,3,1,1,1,44
96756,72131,22,0,0,0,0,1,1,1,1,1,1,59
96757,65526,22,0,0,0,0,1,1,1,1,1,1,43
96758,27422,21,0,0,0,0,1,1,1,1,1,1,28
96758,6774,22,0,0,0,0,1,1,1,1,1,1,27
9676,15800,21,0,0,0,0,1,1,1,1,1,1,35
96762,47430,21,0,0,1,0,2,2,2,1,1,1,26
96762,11160,22,0,0,0,0,1,1,1,1,1,1,36
96763,16799,21,0,0,0,0,1,1,1,1,1,1,28
96764,98681,21,0,0,1,1,1,1,1,1,1,1,33
96764,93315,22,0,0,1,0,1,1,1,1,1,1,29
96765,51219,21,0,0,0,0,1,1,1,2,2,2,28
96766,21808,22,0,0,0,0,1,1,1,1,1,1,49
96768,84535,21,1,0,0,0,1,1,1,1,1,1,28
96768,27026,22,0,0,0,0,2,2,2,2,2,2,35
96769,89809,21,0,0,0,0,1,1,1,2,2,2,31
96769,12512,22,0,0,0,0,3,3,3,1,1,1,36
9677,32175,21,0,0,0,0,1,1,1,1,1,1,25
9677,41568,22,0,0,0,0,1,1,1,2,2,2,25
96770,593,21,0,0,0,0,2,2,2,1,1,1,45
96771,40581,21,0,0,0,0,1,1,1,2,2,2,43
96771,67135,22,0,0,0,0,2,2,2,1,1,1,25
96772,90099,21,1,1,0,0,2,2,2,1,1,1,39
96773,35275,21,0,0,2,2,1,1,1,1,1,1,24
96774,72585,21,0,0,0,0,1,1,1,2,2,2,36
96774,27444,22,0,0,0,0,1,1,1,1,1,1,38
96778,80661,21,0,0,0,0,2,2,2,1,1,1,30
96778,67208,22,0,0,0,0,1,1,1,1,1,1,30
96778,9121,22,2,2,0,0,1,1,1,1,1,1,47
96778,3480,22,2,2,1,0,1,1,1,1,1,1,65
96780,61773,22,1,0,0,0,1,1,1,1,1,1,33
96781,64090,21,0,0,0,0,3,3,3,1,1,1,29
96781,63377,22,0,0,0,0,1,1,1,2,2,2,36
96782,6109,22,0,0,0,0,1,1,1,1,1,1,26
96783,5041,21,0,0,0,0,2,2,2,2,2,2,36
96783,12712,22,0,0,0,0,1,1,1,1,1,1,44
96785,64897,21,0,0,0,0,2,2,2,1,1,1,25
96785,79226,22,0,0,0,0,2,2,2,1,1,1,27
96786,68464,22,0,0,1,1,2,2,2,2,2,2,30
96789,88077,22,0,0,0,0,2,2,2,1,1,1,33
96791,20731,22,0,0,0,0,2,2,2,1,1,1,30
96793,21174,21,3,1,0,0,1,1,1,1,1,1,56
96794,82207,21,0,0,0,0,3,3,3,1,1,1,22
96794,20282,22,0,0,0,0,2,2,2,1,1,1,30
96796,83270,21,0,0,0,0,1,1,1,1,1,1,20
96796,57692,22,0,0,0,0,1,1,1,2,2,2,21
96797,78122,21,0,0,0,0,1,1,1,1,1,1,23
96799,56180,22,1,0,2,0,2,2,2,1,1,1,34
968,41141,22,0,0,0,0,1,1,1,1,1,1,48
96800,18921,21,0,0,0,0,1,1,1,2,2,2,34
96801,29939,22,0,0,0,0,2,2,2,2,2,2,31
96802,53114,21,0,0,0,0,1,1,1,1,1,1,28
96802,68806,22,0,0,0,0,1,1,1,1,1,1,41
96803,97669,21,0,0,0,0,3,3,3,2,2,2,40
96803,48376,22,0,0,0,0,1,1,1,2,2,2,44
96804,5797,21,0,0,3,0,2,2,2,2,2,2,32
96804,93830,22,0,0,0,0,1,1,1,1,1,1,29
96805,26489,21,0,0,0,0,2,2,2,1,1,1,17
96806,100043,21,0,0,0,0,1,1,1,1,1,1,28
9681,67229,21,0,0,0,0,1,1,1,1,1,1,33
9681,2204,22,0,0,0,0,1,1,1,1,1,1,23
96810,7164,21,2,0,0,0,1,1,1,1,1,1,34
96811,72760,21,0,0,0,0,1,1,1,1,1,1,35
96812,69481,22,0,0,0,0,2,2,2,2,2,2,28
96815,5962,21,0,0,0,0,2,2,2,2,2,2,24
96815,99935,22,0,0,0,0,1,1,1,2,2,2,23
96817,44879,21,0,0,0,0,1,1,1,1,1,1,22
9682,2960,21,0,0,0,0,2,2,2,1,1,1,33
9682,48985,22,0,0,0,0,1,1,1,2,2,2,25
96821,75247,21,0,0,0,0,2,2,2,1,1,1,35
96821,38804,22,0,0,0,0,1,1,1,1,1,1,33
96825,71365,21,0,0,0,0,1,1,1,1,1,1,60
96825,17593,22,3,2,0,0,1,1,1,2,2,2,69
96827,100549,22,0,0,0,0,1,1,1,1,1,1,24
96829,49424,21,0,0,0,0,3,3,3,1,1,1,31
96829,8533,22,0,0,0,0,1,1,1,1,1,1,46
96830,30491,21,0,0,0,0,1,1,1,1,1,1,31
96831,31082,22,0,0,0,0,1,1,1,1,1,1,32
96833,42674,21,0,0,0,0,1,1,1,1,1,1,36
96834,95215,21,0,0,0,0,2,2,2,2,2,2,50
96834,88679,22,0,0,0,0,2,2,2,2,2,2,42
96835,93972,21,2,1,0,0,1,1,1,1,1,1,50
96835,82713,22,1,1,0,0,1,1,1,1,1,1,43
96836,70023,21,0,0,0,0,1,1,1,1,1,1,45
96839,13038,21,0,0,0,0,1,1,1,1,1,1,43
96839,26718,22,0,0,0,0,2,2,2,1,1,1,41
9684,98168,21,0,0,0,0,1,1,1,1,1,1,24
9684,26855,22,0,0,0,0,1,1,1,1,1,1,27
96840,16076,21,0,0,0,0,1,1,1,1,1,1,29
96841,46679,22,0,0,0,0,2,2,2,2,2,2,37
96843,2505,22,0,0,0,0,3,3,3,1,1,1,25
96844,6414,21,0,0,0,0,1,1,1,1,1,1,34
96844,8071,22,0,0,0,0,1,1,1,1,1,1,26
96847,12377,21,0,0,0,0,1,1,1,1,1,1,40
96847,84384,22,0,0,1,1,2,2,2,2,2,2,27
96848,587,21,0,0,0,0,1,1,1,1,1,1,40
96849,73126,22,0,0,0,0,1,1,1,1,1,1,39
9685,45899,21,0,0,0,0,1,1,1,2,2,2,38
96852,49959,21,0,0,0,0,1,1,1,1,1,1,29
96852,9380,22,0,0,0,0,1,1,1,2,2,2,42
96853,24623,21,2,0,0,0,1,1,1,1,1,1,30
96853,92236,22,0,0,0,0,1,1,1,1,1,1,34
96854,4947,21,0,0,0,0,2,2,2,1,1,2,28
96856,62252,21,0,0,0,0,1,1,1,1,1,1,26
96857,94292,21,0,0,0,0,1,1,1,1,1,1,41
96859,54942,21,0,0,0,0,1,1,1,1,1,1,28
96859,23236,22,0,0,0,0,1,1,1,1,1,1,32
96860,98910,21,0,0,0,0,1,1,1,2,2,2,28
96860,58657,22,0,0,0,0,1,1,1,2,2,2,30
96861,39742,21,0,0,0,0,2,2,2,2,2,2,37
96861,94042,22,0,0,0,0,1,1,1,1,1,1,31
96862,30642,21,1,0,0,0,1,1,1,1,1,1,19
96864,12297,21,0,0,0,0,1,1,1,2,2,2,28
96866,35416,21,0,0,0,0,1,1,1,1,1,1,27
96866,45484,22,0,0,0,0,1,1,1,2,2,2,41
96868,90511,21,0,0,0,0,1,1,1,2,2,2,39
96868,73895,22,0,0,0,0,1,1,1,2,2,2,27
9687,11628,21,0,0,0,0,1,1,1,1,1,1,56
9687,7484,22,0,0,0,0,1,1,1,1,1,1,41
96871,34170,21,0,0,0,0,1,1,1,2,2,2,35
96871,56690,22,0,0,1,1,2,2,2,2,2,2,33
96872,53345,21,0,0,0,0,1,1,1,2,2,2,24
96872,79498,22,0,0,0,0,1,1,1,2,2,2,24
96873,25248,21,0,0,0,0,1,1,1,2,2,2,44
96873,92,22,0,0,0,0,3,3,3,1,1,1,31
96874,3222,22,0,0,0,0,1,1,1,1,1,1,33
96875,22506,21,0,0,0,0,2,2,2,1,1,1,31
96875,90253,21,0,0,0,0,2,2,2,1,1,1,31
96875,23315,22,0,0,0,0,1,1,1,1,1,1,40
96877,77230,21,1,0,0,0,1,1,1,1,1,1,45
96878,50401,22,0,0,2,0,1,1,1,1,1,1,47
9688,7189,21,0,0,0,0,1,1,1,1,1,1,37
9688,5508,22,0,0,0,0,1,1,1,2,2,2,39
96880,93808,21,0,0,0,0,1,1,1,1,1,1,26
96880,29979,22,0,0,0,0,1,1,1,1,1,1,36
96881,5245,21,1,0,0,0,2,2,2,2,3,3,33
96882,38743,21,0,0,0,0,1,1,1,1,1,1,34
96882,8332,22,0,0,0,0,1,1,1,1,1,1,30
96883,34907,21,0,0,0,0,2,2,2,1,1,1,31
96883,70445,22,0,0,0,0,1,1,1,1,1,1,31
96886,89256,21,0,0,0,0,2,2,2,2,2,2,37
96886,89235,22,0,0,0,0,1,1,1,1,1,1,24
96887,39555,21,0,0,1,1,1,1,1,1,1,1,37
96888,23871,21,0,0,0,0,1,1,1,1,1,1,22
96889,83377,21,0,0,0,0,1,1,1,1,1,1,27
9689,34051,22,0,0,0,0,1,1,1,1,1,1,34
96891,9145,22,0,0,0,0,1,1,1,2,2,2,42
96892,77590,21,0,0,0,0,1,1,1,1,1,1,22
96892,50835,22,0,0,0,0,1,1,1,1,1,1,33
96893,39409,21,0,0,0,0,3,3,3,1,1,1,29
96894,3909,21,0,0,0,0,2,2,2,1,1,1,36
96894,39051,22,0,0,1,1,2,2,2,2,2,2,26
96898,95007,21,0,0,0,0,1,1,1,1,1,1,25
96898,87644,22,0,0,0,0,1,1,1,1,1,1,39
96899,75745,21,0,0,0,0,1,1,1,1,1,1,25
96899,48748,22,0,0,0,0,2,2,2,2,2,2,26
969,64857,21,0,0,0,0,1,1,1,1,1,1,25
96901,91986,21,0,0,0,0,2,2,2,1,1,1,21
96902,92508,22,0,0,1,0,2,2,2,1,1,2,31
96903,35186,21,0,0,0,0,1,1,1,1,1,1,22
96903,38251,22,0,0,0,0,1,1,1,1,1,1,34
96905,57243,21,0,0,0,0,3,3,3,2,2,2,33
96907,54135,21,0,0,0,0,1,1,1,2,2,2,37
96908,89376,21,0,0,0,0,1,1,1,1,1,2,26
96908,76701,22,0,0,0,0,1,1,1,1,1,1,31
96909,83049,21,0,0,0,0,2,2,2,3,3,3,44
96910,70531,22,0,0,0,0,1,1,1,1,1,1,31
96911,41192,21,1,0,0,0,1,1,1,1,1,1,37
96912,87338,22,0,0,1,1,2,2,2,1,1,2,27
96915,14202,21,0,0,0,0,1,1,1,1,1,1,24
96915,31600,22,0,0,0,0,2,2,2,1,1,1,30
96917,71528,21,0,0,0,0,1,1,1,2,2,2,36
96917,10287,22,0,0,0,0,1,1,1,1,1,1,28
96918,6371,21,1,0,0,0,1,1,1,1,1,1,22
96919,50276,21,0,0,0,0,1,1,1,1,1,1,35
9692,98948,21,0,0,0,0,2,2,2,1,1,1,43
96923,68217,21,0,0,0,0,1,1,1,1,1,1,30
96923,15389,22,0,0,0,0,2,2,2,2,2,2,28
96924,96505,21,0,0,1,0,1,1,1,1,1,1,22
96924,39767,22,0,0,0,0,1,1,1,1,1,1,21
96925,38129,22,0,0,0,0,1,1,1,1,1,1,37
96926,78659,21,0,0,0,0,1,1,2,2,2,2,35
96928,96591,22,0,0,0,0,1,1,1,1,1,1,29
96929,81388,21,0,0,0,0,2,2,2,1,1,1,43
96929,2679,22,0,0,0,0,1,1,1,1,1,1,53
9693,14150,21,0,0,0,0,1,1,1,1,1,1,40
9693,46632,22,0,0,0,0,1,1,1,1,1,1,38
96930,18549,21,0,0,0,0,3,3,3,2,2,2,27
96930,18515,22,0,0,0,0,2,2,2,1,1,1,27
96932,42267,21,0,0,0,0,1,1,1,1,1,1,26
96933,25575,21,0,0,1,0,1,1,1,1,1,1,30
96933,20489,22,0,0,0,0,1,1,1,1,1,1,35
96934,85444,21,0,0,0,0,1,1,1,1,1,1,23
96934,11111,22,0,0,0,0,1,1,1,1,1,1,26
96935,28836,21,0,0,0,0,1,1,1,2,2,2,30
96935,17087,22,0,0,1,1,1,1,1,2,2,2,35
96936,20644,22,0,0,0,0,2,2,2,2,2,2,26
96937,31234,22,0,0,2,1,2,2,2,1,1,1,33
96938,52557,22,0,0,0,0,1,1,1,1,1,1,45
96939,70966,21,0,0,0,0,1,1,1,2,2,2,27
9694,40829,21,0,0,0,0,1,1,1,2,2,2,28
9694,21682,22,0,0,0,0,1,1,1,1,1,1,26
96941,55821,22,1,1,0,0,1,1,1,1,1,1,26
96942,55527,22,1,0,0,0,1,1,1,1,1,1,63
96943,38711,21,0,0,0,0,1,1,1,1,1,1,44
96943,41710,22,0,0,0,0,1,1,1,1,1,1,31
96944,56675,21,0,0,0,0,1,1,1,1,1,1,42
96944,81138,22,0,0,0,0,1,1,1,1,1,1,28
96945,36010,21,1,0,1,0,1,1,1,1,1,1,33
96946,31192,21,0,0,0,0,1,1,1,1,1,1,38
96946,30771,22,0,0,0,0,1,1,1,1,1,1,36
96947,40898,21,0,0,0,0,1,1,1,1,1,1,23
96949,98951,21,0,0,0,0,1,1,1,1,1,1,26
96949,99980,22,0,0,0,0,1,1,1,1,1,1,45
96950,64408,21,0,0,1,0,1,1,1,1,1,1,41
96950,10766,22,0,0,0,0,2,2,2,2,2,2,31
96951,53063,21,1,0,0,0,1,1,1,1,1,1,36
96951,15208,22,0,0,0,0,1,1,1,1,1,1,35
96953,16293,21,0,0,0,0,1,1,1,1,1,1,39
96953,95842,22,0,0,0,0,2,2,2,1,1,1,35
96957,80200,21,0,0,0,0,2,2,2,2,2,2,39
96958,62816,21,0,0,0,0,1,1,1,1,1,1,21
96958,53222,22,0,0,0,0,2,2,2,2,2,2,37
96959,62493,21,0,0,0,0,1,1,1,1,1,2,40
9696,52036,21,0,0,0,0,1,1,1,1,1,1,26
9696,63377,22,0,0,1,1,1,1,1,2,2,2,37
96961,77056,21,0,0,0,0,3,3,3,1,1,1,34
96961,8539,22,0,0,0,0,1,1,1,1,1,1,30
96963,66663,22,0,0,0,0,2,2,2,1,1,1,43
96964,67146,21,0,0,2,1,1,1,1,2,2,2,37
96964,54334,22,0,0,0,0,2,2,2,1,1,1,40
96966,70282,22,0,0,1,1,1,1,1,2,2,2,46
96967,77104,21,0,0,0,0,1,1,1,1,1,1,27
96968,37995,21,0,0,0,0,2,2,2,2,2,2,36
96968,42676,21,0,0,0,0,2,2,2,2,2,2,36
96968,65778,22,0,0,0,0,1,1,1,1,1,1,42
96969,2239,21,0,0,0,0,2,2,2,1,1,1,22
96969,99307,22,0,0,0,0,2,2,2,2,2,2,40
96970,67624,21,1,0,0,0,1,1,1,2,2,2,41
96970,54479,22,0,0,1,1,1,1,1,1,1,1,32
96971,59201,21,0,0,0,0,1,1,1,1,1,1,34
96971,3195,22,0,0,0,0,1,1,1,1,1,1,40
96972,31809,21,1,1,0,0,2,2,2,1,1,1,39
96972,11690,22,0,0,0,0,1,1,1,1,1,1,41
96973,3417,22,0,0,0,0,1,1,1,1,1,1,33
96974,94388,21,0,0,0,0,1,1,1,1,1,1,38
96974,88694,22,0,0,0,0,1,1,1,1,1,1,25
96975,62609,21,0,0,0,0,1,1,1,1,1,1,31
96975,39770,22,0,0,0,0,1,1,1,3,3,3,31
96976,73783,22,0,0,0,0,1,1,1,1,1,1,32
96977,68700,21,0,0,0,0,1,1,1,1,1,1,39
96977,91595,22,1,1,0,0,2,2,2,1,1,1,28
96979,7124,22,0,0,0,0,3,3,3,1,1,1,37
9698,96024,22,1,0,0,0,1,1,1,1,1,1,25
96980,34299,22,2,2,0,0,2,2,2,1,1,1,56
96981,95270,21,0,0,0,0,1,1,1,1,1,1,35
96981,95961,22,1,0,0,0,1,2,1,1,1,1,43
96982,86072,21,0,0,0,0,1,1,1,1,1,1,31
96984,30988,21,0,0,0,0,1,1,1,1,1,1,57
96985,98125,22,2,1,2,0,1,1,1,1,1,1,34
96987,27936,22,0,0,0,0,1,1,1,1,1,1,29
96989,60100,21,0,0,0,0,3,3,3,2,2,2,26
9699,97653,22,0,0,0,0,1,1,1,1,1,1,29
96990,95720,21,0,0,0,0,1,1,1,1,1,1,28
96990,85989,22,0,0,0,0,1,1,1,2,2,2,29
96991,70481,22,0,0,0,0,1,1,1,2,2,2,25
96992,63146,21,0,0,0,0,1,1,1,2,2,2,25
96992,36057,21,0,0,0,0,1,1,1,2,2,2,25
96992,89132,22,0,0,0,0,1,1,1,2,2,2,34
96994,32153,22,0,0,0,0,2,2,2,1,1,1,37
96995,36887,21,0,0,0,0,1,1,1,1,1,1,30
96995,88852,22,0,0,0,0,1,1,1,2,2,2,29
96996,50500,21,0,0,2,2,1,1,1,2,2,2,22
96997,43764,21,0,0,0,0,1,1,1,1,1,1,27
96999,13013,21,0,0,0,0,1,1,1,1,1,1,32
96999,32776,22,0,0,0,0,2,2,2,1,1,1,34
970,6768,21,0,0,0,0,1,1,1,1,1,1,29
970,2071,22,1,1,0,0,2,2,2,1,1,1,26
97001,69453,22,0,0,0,0,2,2,2,1,1,1,30
97003,18684,21,0,0,0,0,1,1,1,1,1,1,25
97003,58012,22,0,0,0,0,2,2,2,1,1,1,27
97004,30611,22,0,0,0,0,1,1,1,2,2,2,47
97005,73641,21,0,0,0,0,2,2,2,2,2,2,24
97007,29727,21,0,0,0,0,1,1,1,1,1,1,20
97008,41649,22,0,0,1,1,1,1,1,1,1,1,42
97009,44425,21,0,0,0,0,1,1,1,1,1,1,24
97009,6439,22,0,0,0,0,1,1,1,1,1,1,34
9701,4155,21,0,0,0,0,1,1,1,1,1,1,25
9701,6876,22,0,0,0,0,1,1,1,1,1,1,31
97010,86061,21,0,0,0,0,1,1,1,1,1,1,21
97011,82501,21,0,0,0,0,1,1,1,1,1,1,33
97011,40183,22,0,0,0,0,1,1,1,3,3,3,39
97012,11588,21,0,0,0,0,2,2,2,2,2,2,28
97013,79093,22,0,0,0,0,3,3,3,2,2,2,35
97014,36250,21,0,0,0,0,2,2,2,1,1,1,28
97016,71351,22,0,0,0,0,1,1,1,1,1,1,36
97017,51926,22,0,0,0,0,2,2,2,2,2,2,30
97019,14306,22,0,0,0,0,1,1,1,1,1,1,33
9702,43291,22,0,0,0,0,1,1,1,1,1,1,35
97020,63634,21,0,0,0,0,1,1,1,1,1,1,28
97023,24498,21,0,0,0,0,1,1,1,2,2,2,29
97023,43915,22,0,0,0,0,1,1,1,1,1,1,45
97024,60274,21,0,0,0,0,1,1,1,2,2,2,29
97024,5029,22,0,0,0,0,1,1,1,1,1,1,40
97025,3462,21,0,0,0,0,1,1,1,1,1,1,27
97025,48532,22,0,0,0,0,1,1,1,1,1,1,28
97026,100359,21,0,0,0,0,1,1,1,2,2,2,21
97026,88009,22,0,0,0,0,1,1,1,1,1,1,34
97027,89860,22,0,0,1,0,1,1,1,1,1,1,32
97028,7087,21,1,0,0,0,1,1,1,1,1,1,38
97029,21132,22,0,0,0,0,2,2,2,1,1,1,39
97030,25504,21,0,0,0,0,2,2,2,1,1,1,23
97032,65650,21,0,0,0,0,1,1,1,1,1,1,34
97032,34826,22,0,0,0,0,2,2,2,1,1,1,29
97033,59197,21,0,0,0,0,1,1,1,2,2,2,35
97033,95962,22,0,0,0,0,1,1,1,1,1,1,42
97035,69273,22,0,0,0,0,1,1,1,1,1,1,79
97036,30657,22,0,0,0,0,1,1,1,1,1,1,32
97037,25124,21,0,0,0,0,1,1,1,1,1,1,33
97038,97632,21,0,0,0,0,1,1,1,2,2,2,31
97038,85219,22,0,0,0,0,1,1,1,1,1,1,41
97039,205,22,1,0,0,0,1,1,1,1,1,1,32
9704,48281,21,0,0,0,0,2,2,2,1,1,1,31
97040,41720,21,0,0,0,0,2,2,2,2,2,2,21
97041,92471,21,0,0,0,0,1,1,1,1,1,1,30
97043,94629,21,1,0,0,0,1,1,1,1,1,1,37
97044,93099,21,1,0,0,0,1,1,1,1,1,1,24
97045,82704,21,0,0,4,2,1,2,1,2,2,2,37
97046,63501,22,1,1,1,0,1,1,2,1,1,1,48
97047,4853,22,0,0,0,0,2,2,2,1,1,1,34
97048,21546,21,0,0,0,0,1,1,1,1,1,1,15
97048,78681,22,0,0,0,0,1,1,1,1,1,1,28
9705,23568,21,0,0,0,0,1,1,1,1,1,1,37
9705,29779,22,0,0,0,0,2,2,2,1,1,1,31
97050,51714,21,0,0,0,0,2,2,2,2,2,2,32
97050,94511,22,0,0,0,0,1,1,1,1,1,1,48
97051,80074,21,0,0,0,0,1,1,1,1,1,1,27
97051,33255,22,0,0,0,0,1,1,1,2,2,2,27
97053,80816,21,0,0,0,0,2,2,2,1,1,1,26
97053,43402,22,0,0,0,0,2,2,2,1,1,1,31
97054,34133,21,0,0,0,0,1,1,1,1,1,1,28
97054,93124,22,1,0,0,0,1,1,1,1,1,1,33
97056,50152,21,0,0,0,0,2,2,2,2,2,2,32
97056,83462,22,0,0,0,0,1,1,1,1,1,1,35
97059,59989,21,0,0,0,0,2,2,2,2,2,2,27
9706,22695,22,0,0,0,0,1,1,1,2,2,2,37
97060,23757,21,0,0,0,0,1,1,1,2,2,2,36
97060,42072,22,0,0,0,0,1,1,1,1,1,1,30
97061,53337,21,0,0,0,0,1,1,1,3,3,3,29
97062,22457,21,0,0,1,1,2,2,2,1,1,1,24
97062,40636,22,0,0,0,0,1,1,1,1,1,1,30
97065,50688,21,0,0,2,2,1,1,1,1,1,1,23
97065,83325,22,1,0,1,1,1,1,1,1,1,1,23
97067,16383,21,0,0,0,0,1,1,1,2,2,2,29
97067,59308,22,0,0,0,0,1,1,1,1,1,1,31
97068,94938,22,0,0,0,0,1,1,1,1,1,1,28
97069,73520,22,0,0,0,0,2,2,2,1,1,1,32
9707,34237,22,0,0,0,0,1,1,1,1,1,1,41
97073,86991,21,0,0,0,0,1,1,1,2,2,2,37
97074,2538,21,0,0,0,0,1,1,1,1,1,1,24
97076,244,22,0,0,0,0,2,2,2,1,1,1,30
97078,75707,21,0,0,0,0,1,1,1,1,1,1,31
97080,21479,21,0,0,0,0,2,2,2,3,3,3,29
97080,87800,22,0,0,0,0,1,1,1,2,2,2,34
97081,68217,21,0,0,0,0,1,1,1,1,1,1,41
97081,35019,22,1,0,0,0,2,2,2,2,2,2,27
97083,2471,21,0,0,0,0,1,1,1,1,1,1,22
97084,54791,21,0,0,0,0,1,2,1,1,1,1,26
97084,36387,21,0,0,0,0,2,2,2,1,1,1,21
97084,78672,22,0,0,0,0,1,1,1,1,1,1,31
97085,30658,21,0,0,0,0,2,2,2,1,1,1,18
97085,99311,22,0,0,0,0,2,2,2,1,1,1,24
97087,30520,22,0,0,0,0,1,1,1,1,1,1,40
97088,63083,21,0,0,0,0,1,1,1,1,1,1,49
97088,44457,22,0,0,0,0,1,1,1,1,1,1,58
97090,10993,21,0,0,0,0,1,1,1,1,1,1,23
97094,46047,21,0,0,0,0,1,1,1,1,1,1,22
97094,61440,22,0,0,0,0,2,2,2,1,1,1,41
97095,4007,21,0,0,0,0,1,1,1,1,1,1,23
97096,73783,21,0,0,0,0,1,1,1,1,1,1,31
97097,51433,22,0,0,0,0,1,1,1,2,2,2,35
97099,45946,21,0,0,0,0,1,1,1,2,2,2,40
97099,49639,22,1,0,0,0,1,1,1,1,1,1,24
971,76720,21,0,0,0,0,1,1,1,2,2,2,39
9710,91009,21,1,1,1,1,1,1,1,2,2,2,28
97100,99692,21,0,0,0,0,1,1,1,1,1,1,37
97100,47378,22,0,0,0,0,1,1,1,1,1,1,23
97101,55354,21,0,0,0,0,2,2,2,2,2,2,31
97102,11735,21,0,0,0,0,1,1,1,1,1,1,45
97102,3514,22,0,0,0,0,2,2,2,1,1,1,36
97103,46878,21,0,0,0,0,1,1,1,1,1,1,29
97105,32004,21,0,0,0,0,2,2,2,1,1,1,33
97105,71491,22,0,0,0,0,1,1,1,2,2,2,43
97107,30912,21,0,0,0,0,2,2,2,2,2,2,48
97109,29628,21,0,0,0,0,1,1,1,1,1,1,43
97109,68129,22,0,0,0,0,1,1,1,1,1,1,27
97110,38363,21,0,0,0,0,1,1,1,1,1,1,28
97110,43165,22,0,0,0,0,1,1,1,1,1,1,25
97112,57832,21,0,0,0,0,1,1,1,1,1,1,26
97112,51595,22,0,0,0,0,1,1,1,1,1,1,28
97115,4499,21,0,0,0,0,1,1,1,1,1,1,26
97116,47839,21,0,0,0,0,2,2,2,1,1,1,34
97116,19636,22,0,0,0,0,1,1,1,2,2,2,33
97121,75505,21,0,0,0,0,2,2,2,1,1,1,30
97121,53724,22,0,0,0,0,2,2,2,1,1,1,31
97123,14606,21,0,0,0,0,2,2,2,1,1,1,26
97127,67664,21,0,0,0,0,1,1,1,1,1,1,21
97129,87943,21,0,0,1,0,1,1,1,1,1,1,48
9713,54856,21,0,0,0,0,1,1,1,1,1,1,32
97131,3189,21,2,2,0,0,1,1,1,1,1,1,34
97132,34992,21,0,0,0,0,1,1,1,1,1,1,42
97132,7924,22,0,0,0,0,1,1,1,1,1,1,36
97135,91328,21,0,0,0,0,2,2,3,1,1,1,20
97135,81480,22,0,0,0,0,2,2,2,1,1,1,25
97137,27874,21,0,0,0,0,1,1,1,2,2,2,28
97137,68997,22,0,0,0,0,1,1,1,1,1,1,33
97138,33512,21,0,0,0,0,1,1,1,1,1,1,36
97139,22858,21,0,0,0,0,2,2,2,2,2,2,24
97139,61392,22,0,0,0,0,2,2,2,1,1,1,40
9714,74491,21,0,0,0,0,1,1,1,1,1,1,42
97140,71256,21,0,0,0,0,2,2,2,1,1,1,42
97140,84592,22,0,0,0,0,1,1,1,2,2,2,39
97142,51804,21,0,0,0,0,1,1,1,1,1,1,24
97142,44576,22,0,0,0,0,1,1,1,1,1,1,41
97143,11300,21,0,0,0,0,1,1,1,1,1,1,36
97144,82858,21,0,0,0,0,1,1,1,2,2,2,35
97145,66240,21,0,0,0,0,1,1,1,2,2,2,27
97146,37058,22,0,0,0,0,1,1,1,1,1,1,41
97149,60631,22,0,0,0,0,1,1,2,1,1,1,31
9715,12382,21,3,0,0,0,2,2,2,1,1,1,22
9715,29186,22,0,0,0,0,2,2,2,1,1,1,31
