"parents_id";"partners_id";"groom";"father";"bride";"mother";"distance";"length partners";"length parents";"years_between"
"903d820c-ac5f-73fa-712a-7a7132d68ae8";"561f7f12-fd9c-bb50-7c53-4701ab5dd735";"9cd8fca9-0d9a-7ce1-1bd3-6223259f9f91";"1fbc7e17-15ed-6086-d1fb-d8cb2ef5077c";"c0e127cc-1bd6-13fe-d462-febd7ca5b0d2";"1f7fd44c-9eb4-f4c6-268b-976f73aa0505";3;30;27;25
"2eb9cfb7-515f-76c7-97c1-81612e5d3c01";"513cdb23-6815-a758-1633-a715666a3db9";"4e8aed2d-e698-cc2d-023e-93f762affeb0";"7a5d0131-6046-0162-be19-f0af96e17659";"996fcf69-739d-4fb1-482d-0007aa119bcc";"0112849f-c96b-1d6c-2b30-a84de5d28f1f";3;37;35;16
"97a78e8a-5df2-b646-05d8-64aefba5259e";"64520f58-7924-2fd3-a96c-f19b39c9164b";"5c01cb7d-4c91-6a44-fd29-e47024a6bc42";"b2662f4b-a02d-6938-bf14-3a3eae631338";"8022a7d8-08c8-1c26-b1cc-754b9e63811f";"21cbac6d-c024-fe9c-1414-227efdc3e359";0;32;32;34
"97a78e8a-5df2-b646-05d8-64aefba5259e";"88401e41-a7a8-89bb-7337-db9b134d5e84";"5c01cb7d-4c91-6a44-fd29-e47024a6bc42";"c40b7624-df1a-801f-b3ac-0a6bf5c9e109";"8022a7d8-08c8-1c26-b1cc-754b9e63811f";"53e85ecb-d3b3-b61e-df04-171b0138a166";0;32;32;30
"97a78e8a-5df2-b646-05d8-64aefba5259e";"fa65b5be-2c73-e489-ba01-860876da37e8";"5c01cb7d-4c91-6a44-fd29-e47024a6bc42";"4cc2dc76-4f8d-a43e-6445-f85699186313";"8022a7d8-08c8-1c26-b1cc-754b9e63811f";"0689b462-1c1d-4f4e-b27b-4c83c458964f";0;32;32;27
"97a78e8a-5df2-b646-05d8-64aefba5259e";"68c2c992-fc19-e78d-c645-7ab10814f191";"5c01cb7d-4c91-6a44-fd29-e47024a6bc42";"487309fc-26e2-2d14-ee25-149d7604af08";"8022a7d8-08c8-1c26-b1cc-754b9e63811f";"50658761-a96f-36d8-9723-e4e97656c541";0;32;32;21
"f3893c0b-d50b-913a-2413-a0c9c0895731";"6a1f2795-91f4-550c-7486-7607386c8c7f";"13b00de1-13c4-c38b-c62d-5128e5704d21";"7de7f925-7f80-d1ab-a5af-5cfeb8a02d43";"b0ff1d86-c657-4a59-40c7-01fc691d39c7";"0ce04006-4ac1-9169-1758-0499172b6f83";3;40;41;16
"e692f779-66f0-2329-3361-3ec699e09ab3";"1e610738-97f1-8219-9fce-6154ee03c2cb";"4e6a2c37-cb8c-b3b9-2511-90fe5a90eae0";"8467b236-aa61-b8be-4c9d-841f101ed93a";"12417662-9f5b-2993-7bb3-1f68cb89fca2";"8d78cfe4-40df-e5ad-f352-3bbd2aab33e9";3;36;36;40
"e692f779-66f0-2329-3361-3ec699e09ab3";"b3d1688b-fc7c-a7df-2da4-98e61a10c537";"4e6a2c37-cb8c-b3b9-2511-90fe5a90eae0";"d5a99abe-c992-cee4-c38e-0168316075ba";"12417662-9f5b-2993-7bb3-1f68cb89fca2";"8bdb0e2f-6c54-0b0a-0f04-2ac19958add9";3;36;36;38
"e692f779-66f0-2329-3361-3ec699e09ab3";"81b63a9f-4ab8-96e1-c16d-fda51aa111f5";"4e6a2c37-cb8c-b3b9-2511-90fe5a90eae0";"e4ab94ab-2240-ca2c-bba9-d019ae8ca1be";"12417662-9f5b-2993-7bb3-1f68cb89fca2";"c23cfbaa-08e9-7d1e-d02f-ec6ea0c9f96d";3;36;36;27
